,concept:name,time:timestamp,case:concept:name
0,A,2019-01-10 08:00:00+00:00,0
1,D,2019-01-10 08:34:20.039000+00:00,0
2,F,2019-01-10 08:58:00.648000+00:00,0
3,E,2019-01-10 09:23:31.774000+00:00,0
4,G,2019-01-10 09:53:47.392000+00:00,0
5,H,2019-01-10 10:22:33.205000+00:00,0
6,A,2019-01-10 12:00:00+00:00,12
7,D,2019-01-10 12:31:01.822000+00:00,12
8,F,2019-01-10 13:04:29.473000+00:00,12
9,E,2019-01-10 13:38:04.182000+00:00,12
10,G,2019-01-10 14:07:54.175000+00:00,12
11,H,2019-01-10 14:37:21.429000+00:00,12
12,A,2019-01-10 13:00:00+00:00,15
13,D,2019-01-10 13:34:14.649000+00:00,15
14,F,2019-01-10 14:05:35.251000+00:00,15
15,E,2019-01-10 14:36:56.339000+00:00,15
16,G,2019-01-10 15:08:49.683000+00:00,15
17,H,2019-01-10 15:34:03.236000+00:00,15
18,A,2019-01-10 15:00:00+00:00,21
19,D,2019-01-10 15:27:17.761000+00:00,21
20,F,2019-01-10 15:57:54.457000+00:00,21
21,E,2019-01-10 16:27:29.456000+00:00,21
22,G,2019-01-10 16:56:20.377000+00:00,21
23,H,2019-01-10 17:24:39.142000+00:00,21
24,A,2019-01-10 15:20:00+00:00,22
25,D,2019-01-10 15:52:05.258000+00:00,22
26,F,2019-01-10 16:23:34.675000+00:00,22
27,E,2019-01-10 16:48:49.158000+00:00,22
28,G,2019-01-10 17:21:36.331000+00:00,22
29,H,2019-01-10 17:47:52.253000+00:00,22
30,A,2019-01-10 15:40:00+00:00,23
31,D,2019-01-10 16:07:29.236000+00:00,23
32,F,2019-01-10 16:32:03.331000+00:00,23
33,E,2019-01-10 17:04:31.157000+00:00,23
34,G,2019-01-10 17:32:27.623000+00:00,23
35,H,2019-01-10 18:02:44.469000+00:00,23
36,A,2019-01-10 16:00:00+00:00,24
37,D,2019-01-10 16:32:41.970000+00:00,24
38,F,2019-01-10 17:05:17.936000+00:00,24
39,E,2019-01-10 17:30:54.432000+00:00,24
40,G,2019-01-10 18:03:33.861000+00:00,24
41,H,2019-01-10 18:35:04.918000+00:00,24
42,A,2019-01-10 16:40:00+00:00,26
43,D,2019-01-10 17:05:30.492000+00:00,26
44,F,2019-01-10 17:30:41.342000+00:00,26
45,E,2019-01-10 18:01:02.955000+00:00,26
46,G,2019-01-10 18:33:14.243000+00:00,26
47,H,2019-01-10 19:04:14.208000+00:00,26
48,A,2019-01-10 17:40:00+00:00,29
49,D,2019-01-10 18:06:32.696000+00:00,29
50,F,2019-01-10 18:36:28.791000+00:00,29
51,E,2019-01-10 19:08:32.578000+00:00,29
52,G,2019-01-10 19:36:02.269000+00:00,29
53,H,2019-01-10 20:01:26.886000+00:00,29
54,A,2019-01-10 19:40:00+00:00,35
55,D,2019-01-10 20:09:47.576000+00:00,35
56,F,2019-01-10 20:44:14.914000+00:00,35
57,E,2019-01-10 21:13:46.795000+00:00,35
58,G,2019-01-10 21:42:31.342000+00:00,35
59,H,2019-01-10 22:16:54.714000+00:00,35
60,A,2019-01-10 20:00:00+00:00,36
61,D,2019-01-10 20:28:41.124000+00:00,36
62,F,2019-01-10 20:59:33.780000+00:00,36
63,E,2019-01-10 21:31:10.073000+00:00,36
64,G,2019-01-10 22:03:02.273000+00:00,36
65,H,2019-01-10 22:31:36.079000+00:00,36
66,A,2019-01-10 21:00:00+00:00,39
67,D,2019-01-10 21:29:29.593000+00:00,39
68,F,2019-01-10 21:55:26.036000+00:00,39
69,E,2019-01-10 22:26:58.381000+00:00,39
70,G,2019-01-10 22:53:40.754000+00:00,39
71,H,2019-01-10 23:22:52.617000+00:00,39
72,A,2019-01-10 23:20:00+00:00,46
73,D,2019-01-11 00:01:18.418000+00:00,46
74,F,2019-01-11 00:31:35.666000+00:00,46
75,E,2019-01-11 01:11:02.834000+00:00,46
