,concept:name,time:timestamp,case:concept:name
0,A,2019-01-10 08:00:00+00:00,0
1,D,2019-01-10 08:34:20.039000+00:00,0
2,F,2019-01-10 08:58:00.648000+00:00,0
3,E,2019-01-10 09:23:31.774000+00:00,0
4,G,2019-01-10 09:53:47.392000+00:00,0
5,H,2019-01-10 10:22:33.205000+00:00,0
6,A,2019-01-10 12:00:00+00:00,12
7,D,2019-01-10 12:31:01.822000+00:00,12
8,F,2019-01-10 13:04:29.473000+00:00,12
9,E,2019-01-10 13:38:04.182000+00:00,12
10,G,2019-01-10 14:07:54.175000+00:00,12
11,H,2019-01-10 14:37:21.429000+00:00,12
12,A,2019-01-10 08:20:00+00:00,1
13,B,2019-01-10 08:47:04.440000+00:00,1
14,C,2019-01-10 09:19:50.836000+00:00,1
15,A,2019-01-10 09:50:50.483000+00:00,1
16,B,2019-01-10 10:21:34.013000+00:00,1
17,C,2019-01-10 10:51:49.882000+00:00,1
18,A,2019-01-10 11:22:52.248000+00:00,1
19,B,2019-01-10 11:52:49.875000+00:00,1
20,C,2019-01-10 12:19:19.281000+00:00,1
21,A,2019-01-10 12:54:33.751000+00:00,1
22,B,2019-01-10 13:23:29.645000+00:00,1
23,C,2019-01-10 13:48:03.070000+00:00,1
24,A,2019-01-10 14:20:58.347000+00:00,1
25,D,2019-01-10 14:54:09.325000+00:00,1
26,F,2019-01-10 15:24:22.976000+00:00,1
27,E,2019-01-10 15:48:18.675000+00:00,1
28,G,2019-01-10 16:19:26.500000+00:00,1
29,H,2019-01-10 16:46:18.476000+00:00,1
30,A,2019-01-10 08:40:00+00:00,2
31,B,2019-01-10 09:13:53.243000+00:00,2
32,C,2019-01-10 09:41:32.260000+00:00,2
33,A,2019-01-10 10:07:14.733000+00:00,2
34,D,2019-01-10 10:35:45.966000+00:00,2
35,F,2019-01-10 11:10:13.530000+00:00,2
36,E,2019-01-10 11:41:49.118000+00:00,2
37,G,2019-01-10 12:08:30.863000+00:00,2
38,I,2019-01-10 12:35:42.918000+00:00,2
39,J,2019-01-10 13:08:18.412000+00:00,2
40,L,2019-01-10 13:39:45.605000+00:00,2
41,M,2019-01-10 14:09:25.712000+00:00,2
42,N,2019-01-10 14:39:55.228000+00:00,2
43,A,2019-01-10 09:00:00+00:00,3
44,B,2019-01-10 09:31:55.858000+00:00,3
45,C,2019-01-10 10:05:08.268000+00:00,3
46,A,2019-01-10 10:35:39.982000+00:00,3
47,B,2019-01-10 11:03:32.783000+00:00,3
48,C,2019-01-10 11:37:00.355000+00:00,3
49,A,2019-01-10 12:02:46.156000+00:00,3
50,D,2019-01-10 12:37:43.926000+00:00,3
51,F,2019-01-10 13:05:34.567000+00:00,3
52,E,2019-01-10 13:38:31.525000+00:00,3
53,G,2019-01-10 14:08:58.183000+00:00,3
54,H,2019-01-10 14:37:08.543000+00:00,3
55,A,2019-01-10 11:20:00+00:00,10
56,B,2019-01-10 11:52:42.656000+00:00,10
57,C,2019-01-10 12:19:48.974000+00:00,10
58,A,2019-01-10 12:47:46.020000+00:00,10
59,B,2019-01-10 13:21:47.957000+00:00,10
60,C,2019-01-10 13:50:29.383000+00:00,10
61,A,2019-01-10 14:18:02.642000+00:00,10
62,D,2019-01-10 14:52:03.791000+00:00,10
63,F,2019-01-10 15:23:23.959000+00:00,10
64,E,2019-01-10 15:58:34.224000+00:00,10
65,G,2019-01-10 16:24:51.385000+00:00,10
66,H,2019-01-10 16:56:06.670000+00:00,10
67,A,2019-01-10 09:20:00+00:00,4
68,D,2019-01-10 09:52:36.415000+00:00,4
69,F,2019-01-10 10:25:34.958000+00:00,4
70,E,2019-01-10 10:56:59.889000+00:00,4
71,G,2019-01-10 11:28:28.219000+00:00,4
72,I,2019-01-10 11:59:00.461000+00:00,4
73,J,2019-01-10 12:28:18.055000+00:00,4
74,K,2019-01-10 12:58:24.670000+00:00,4
