,concept:name,time:timestamp,case:concept:name
0,A,2019-01-10 08:00:00+00:00,0
1,D,2019-01-10 08:34:20.039000+00:00,0
2,F,2019-01-10 08:58:00.648000+00:00,0
3,E,2019-01-10 09:23:31.774000+00:00,0
4,G,2019-01-10 09:53:47.392000+00:00,0
5,H,2019-01-10 10:22:33.205000+00:00,0
6,A,2019-01-10 12:00:00+00:00,12
7,D,2019-01-10 12:31:01.822000+00:00,12
8,F,2019-01-10 13:04:29.473000+00:00,12
9,E,2019-01-10 13:38:04.182000+00:00,12
10,G,2019-01-10 14:07:54.175000+00:00,12
11,H,2019-01-10 14:37:21.429000+00:00,12
12,A,2019-01-10 13:00:00+00:00,15
13,D,2019-01-10 13:34:14.649000+00:00,15
14,F,2019-01-10 14:05:35.251000+00:00,15
15,E,2019-01-10 14:36:56.339000+00:00,15
16,G,2019-01-10 15:08:49.683000+00:00,15
17,H,2019-01-10 15:34:03.236000+00:00,15
18,A,2019-01-10 15:00:00+00:00,21
19,D,2019-01-10 15:27:17.761000+00:00,21
20,F,2019-01-10 15:57:54.457000+00:00,21
21,E,2019-01-10 16:27:29.456000+00:00,21
22,G,2019-01-10 16:56:20.377000+00:00,21
23,H,2019-01-10 17:24:39.142000+00:00,21
24,A,2019-01-10 15:20:00+00:00,22
25,D,2019-01-10 15:52:05.258000+00:00,22
26,F,2019-01-10 16:23:34.675000+00:00,22
27,E,2019-01-10 16:48:49.158000+00:00,22
28,G,2019-01-10 17:21:36.331000+00:00,22
29,H,2019-01-10 17:47:52.253000+00:00,22
30,A,2019-01-10 15:40:00+00:00,23
31,D,2019-01-10 16:07:29.236000+00:00,23
32,F,2019-01-10 16:32:03.331000+00:00,23
33,E,2019-01-10 17:04:31.157000+00:00,23
34,G,2019-01-10 17:32:27.623000+00:00,23
35,H,2019-01-10 18:02:44.469000+00:00,23
36,A,2019-01-10 16:00:00+00:00,24
37,D,2019-01-10 16:32:41.970000+00:00,24
38,F,2019-01-10 17:05:17.936000+00:00,24
39,E,2019-01-10 17:30:54.432000+00:00,24
40,G,2019-01-10 18:03:33.861000+00:00,24
41,H,2019-01-10 18:35:04.918000+00:00,24
42,A,2019-01-10 16:40:00+00:00,26
43,D,2019-01-10 17:05:30.492000+00:00,26
44,F,2019-01-10 17:30:41.342000+00:00,26
45,E,2019-01-10 18:01:02.955000+00:00,26
46,G,2019-01-10 18:33:14.243000+00:00,26
47,H,2019-01-10 19:04:14.208000+00:00,26
48,A,2019-01-10 08:20:00+00:00,1
49,B,2019-01-10 08:47:04.440000+00:00,1
50,C,2019-01-10 09:19:50.836000+00:00,1
51,A,2019-01-10 09:50:50.483000+00:00,1
52,B,2019-01-10 10:21:34.013000+00:00,1
53,C,2019-01-10 10:51:49.882000+00:00,1
54,A,2019-01-10 11:22:52.248000+00:00,1
55,B,2019-01-10 11:52:49.875000+00:00,1
56,C,2019-01-10 12:19:19.281000+00:00,1
57,A,2019-01-10 12:54:33.751000+00:00,1
58,B,2019-01-10 13:23:29.645000+00:00,1
59,C,2019-01-10 13:48:03.070000+00:00,1
60,A,2019-01-10 14:20:58.347000+00:00,1
61,D,2019-01-10 14:54:09.325000+00:00,1
62,F,2019-01-10 15:24:22.976000+00:00,1
63,E,2019-01-10 15:48:18.675000+00:00,1
64,G,2019-01-10 16:19:26.500000+00:00,1
65,H,2019-01-10 16:46:18.476000+00:00,1
66,A,2019-01-11 11:40:00+00:00,83
67,B,2019-01-11 12:10:55.840000+00:00,83
68,C,2019-01-11 12:42:17.424000+00:00,83
69,A,2019-01-11 13:03:15.209000+00:00,83
70,B,2019-01-11 13:33:44.088000+00:00,83
71,C,2019-01-11 14:04:12.822000+00:00,83
72,A,2019-01-11 14:36:52.329000+00:00,83
73,B,2019-01-11 15:09:07.892000+00:00,83
74,C,2019-01-11 15:40:32.719000+00:00,83
75,A,2019-01-11 16:12:58.668000+00:00,83
