CASE_ID,Activity,Resource,StartTimestamp,Amount,CompleteTimestamp,Duration
1,W-Completeren aanvraag,11119,2011.11.16 19:14:18,15000,2011.11.16 19:31:42,17
1,W-Nabellen offertes,11119,2011.11.16 19:31:56,15000,2011.11.16 19:33:09,1
1,W-Nabellen offertes,10861,2011.11.22 16:20:15,15000,2011.11.22 16:22:47,2
1,W-Nabellen offertes,11180,2011.11.24 19:07:51,15000,2011.11.24 19:09:46,1
1,W-Nabellen offertes,11180,2011.11.24 20:04:40,15000,2011.11.24 20:05:22,0
1,W-Nabellen offertes,11180,2011.11.24 20:30:28,15000,2011.11.24 20:32:13,1
1,W-Nabellen offertes,no resuource,2011.11.28 15:14:39,15000,2011.11.28 15:30:53,16
1,W-Nabellen offertes,10861,2011.11.28 16:00:06,15000,2011.11.28 16:01:10,1
1,W-Nabellen offertes,no resuource,2011.11.29 18:47:29,15000,2011.11.29 18:48:15,0
1,W-Nabellen offertes,no resuource,2011.11.29 20:28:56,15000,2011.11.29 20:31:02,2
1,W-Nabellen offertes,11121,2011.12.13 16:29:32,15000,2011.12.13 16:30:03,0
1,W-Nabellen offertes,11121,2011.12.13 16:29:32,15000,2011.12.17 09:15:43,5326
2,W-Completeren aanvraag,11119,2011.11.16 18:48:09,35000,2011.11.16 18:49:42,1
2,W-Completeren aanvraag,11119,2011.11.16 18:49:47,35000,2011.11.16 18:54:45,4
2,W-Nabellen offertes,11119,2011.11.16 18:57:21,35000,2011.11.16 18:59:43,2
2,W-Nabellen offertes,10899,2011.11.22 10:58:38,35000,2011.11.22 10:58:54,0
2,W-Valideren aanvraag,10809,2011.11.24 11:07:48,35000,2011.11.24 11:19:05,11
2,W-Valideren aanvraag,10809,2011.11.24 11:19:21,35000,2011.11.24 11:55:37,36
2,W-Valideren aanvraag,10809,2011.11.24 12:03:34,35000,2011.11.24 12:08:28,4
3,W-Completeren aanvraag,11122,2011.11.16 19:23:16,5000,2011.11.16 19:26:27,3
3,W-Completeren aanvraag,11122,2011.11.16 19:45:04,5000,2011.11.16 20:05:36,20
3,W-Nabellen offertes,11122,2011.11.16 20:08:47,5000,2011.11.16 20:15:01,6
3,W-Nabellen offertes,11122,2011.11.16 20:44:27,5000,2011.11.16 20:48:09,3
3,W-Nabellen offertes,11049,2011.11.17 09:45:08,5000,2011.11.17 09:49:52,4
3,W-Nabellen offertes,10609,2011.11.17 09:58:56,5000,2011.11.17 09:59:17,0
3,W-Valideren aanvraag,10609,2011.11.17 10:00:55,5000,2011.11.17 10:35:15,34
4,W-Completeren aanvraag,11122,2011.11.16 19:32:34,5000,2011.11.16 19:39:57,7
4,W-Nabellen offertes,10861,2011.11.22 16:18:01,5000,2011.11.22 16:20:02,2
4,W-Nabellen offertes,10909,2011.11.22 16:22:22,5000,2011.11.22 16:25:49,3
4,W-Nabellen offertes,11259,2011.11.24 11:53:28,5000,2011.11.24 11:53:42,0
4,W-Valideren aanvraag,10138,2011.11.28 15:15:42,5000,2011.11.28 15:25:34,9
4,W-Nabellen incomplete dossiers,10932,2011.11.28 15:43:50,5000,2011.11.28 15:45:57,2
4,W-Nabellen incomplete dossiers,10910,2011.11.28 15:50:40,5000,2011.11.28 15:50:52,0
4,W-Valideren aanvraag,10138,2011.11.29 09:20:19,5000,2011.11.29 09:27:42,7
4,W-Nabellen incomplete dossiers,11121,2011.11.29 10:00:00,5000,2011.11.29 10:02:11,2
4,W-Nabellen incomplete dossiers,11121,2011.11.29 10:53:20,5000,2011.11.29 10:53:22,0
4,W-Nabellen incomplete dossiers,11121,2011.11.29 10:53:36,5000,2011.11.29 10:56:58,3
4,W-Nabellen incomplete dossiers,11049,2011.12.01 13:11:30,5000,2011.12.01 13:12:05,0
4,W-Nabellen incomplete dossiers,11121,2011.12.06 12:46:57,5000,2011.12.06 12:47:17,0
4,W-Nabellen incomplete dossiers,11189,2011.12.07 14:45:39,5000,2011.12.07 14:49:14,3
4,W-Nabellen incomplete dossiers,10931,2011.12.07 15:07:46,5000,2011.12.07 15:08:58,1
5,W-Completeren aanvraag,11119,2011.11.16 20:45:10,5000,2011.11.16 20:47:29,2
5,W-Completeren aanvraag,no resuource,2011.11.17 12:17:29,5000,2011.11.17 12:18:08,0
5,W-Completeren aanvraag,11169,2011.11.17 12:18:49,5000,2011.11.17 12:26:15,7
5,W-Nabellen offertes,10899,2011.11.23 11:11:48,5000,2011.11.23 11:12:21,0
5,W-Valideren aanvraag,10972,2011.11.28 10:24:54,5000,2011.11.28 10:54:20,29
5,W-Nabellen incomplete dossiers,10931,2011.11.28 11:54:29,5000,2011.11.28 12:20:22,25
5,W-Nabellen incomplete dossiers,10932,2011.11.28 14:59:21,5000,2011.11.28 14:59:41,0
5,W-Nabellen incomplete dossiers,10881,2011.11.28 18:30:06,5000,2011.11.28 18:34:21,4
5,W-Nabellen incomplete dossiers,no resuource,2011.11.28 19:19:29,5000,2011.11.28 19:26:32,7
5,W-Nabellen incomplete dossiers,10972,2011.11.29 08:59:58,5000,2011.11.29 09:09:35,9
6,W-Completeren aanvraag,11122,2011.11.16 20:48:47,5000,2011.11.16 20:56:35,7
6,W-Nabellen offertes,11122,2011.11.16 20:56:44,5000,2011.11.16 20:56:46,0
6,W-Nabellen offertes,11122,2011.11.16 20:56:53,5000,2011.11.16 20:58:40,1
6,W-Nabellen offertes,11122,2011.11.16 20:58:51,5000,2011.11.16 21:01:47,2
6,W-Nabellen offertes,11189,2011.11.22 16:04:54,5000,2011.11.22 16:09:30,4
6,W-Nabellen offertes,10789,2011.11.25 12:21:10,5000,2011.11.25 12:21:23,0
6,W-Valideren aanvraag,10609,2011.11.29 09:55:49,5000,2011.11.29 10:18:54,23
6,W-Nabellen incomplete dossiers,11121,2011.11.29 11:02:06,5000,2011.11.29 11:26:15,24
6,W-Nabellen incomplete dossiers,11121,2011.11.29 13:53:24,5000,2011.11.29 13:54:52,1
6,W-Nabellen incomplete dossiers,10929,2011.11.29 19:39:50,5000,2011.11.29 19:43:07,3
6,W-Nabellen incomplete dossiers,10939,2011.11.30 09:06:49,5000,2011.11.30 09:10:14,3
6,W-Nabellen incomplete dossiers,10929,2011.12.01 13:15:34,5000,2011.12.01 13:20:24,4
